2025-12-04 02:22:00,825 INFO  ExportHelperExtension.cs: 1402 - Fixing 66
2025-12-04 02:22:02,248 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2025-12-04 02:22:02,250 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-12-04 02:22:02,251 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-12-04 02:22:02,251 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-12-04 02:22:02,368 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2025-12-04 02:22:02,368 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 63
2025-12-04 02:22:02,369 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 64
2025-12-04 02:22:02,369 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 65
2025-12-04 02:22:02,369 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 66
2025-12-04 02:22:10,289 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child Link_1 failed
2025-12-04 02:22:10,304 INFO  ExportHelperExtension.cs: 347 - Creating joint Link_2
2025-12-04 02:22:10,305 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Link_1
2025-12-04 02:22:10,305 INFO  ExportHelperExtension.cs: 1402 - Fixing 103
2025-12-04 02:22:10,306 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2025-12-04 02:22:10,306 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2025-12-04 02:22:10,306 INFO  ExportHelperExtension.cs: 1409 - Component 25 is already fixed
2025-12-04 02:22:10,307 INFO  ExportHelperExtension.cs: 1402 - Fixing 63
2025-12-04 02:22:10,307 INFO  ExportHelperExtension.cs: 1402 - Fixing 64
2025-12-04 02:22:10,308 INFO  ExportHelperExtension.cs: 1402 - Fixing 65
2025-12-04 02:22:10,308 INFO  ExportHelperExtension.cs: 1402 - Fixing 66
2025-12-04 02:22:11,977 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2025-12-04 02:22:11,977 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-12-04 02:22:11,978 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-12-04 02:22:11,978 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-12-04 02:22:11,979 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 103
2025-12-04 02:22:11,979 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2025-12-04 02:22:11,979 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 63
2025-12-04 02:22:11,980 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 64
2025-12-04 02:22:11,980 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 65
2025-12-04 02:22:11,980 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 66
2025-12-04 02:22:19,926 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Link_1 to child Link_2 failed
2025-12-04 02:22:19,943 INFO  ExportHelperExtension.cs: 347 - Creating joint Link_3
2025-12-04 02:22:19,943 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Link_2
2025-12-04 02:22:19,944 INFO  ExportHelperExtension.cs: 1402 - Fixing 122
2025-12-04 02:22:19,944 INFO  ExportHelperExtension.cs: 1402 - Fixing 103
2025-12-04 02:22:19,944 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2025-12-04 02:22:19,945 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2025-12-04 02:22:19,945 INFO  ExportHelperExtension.cs: 1409 - Component 25 is already fixed
2025-12-04 02:22:19,945 INFO  ExportHelperExtension.cs: 1402 - Fixing 63
2025-12-04 02:22:19,946 INFO  ExportHelperExtension.cs: 1402 - Fixing 64
2025-12-04 02:22:19,946 INFO  ExportHelperExtension.cs: 1402 - Fixing 65
2025-12-04 02:22:19,946 INFO  ExportHelperExtension.cs: 1402 - Fixing 66
2025-12-04 02:22:21,797 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2025-12-04 02:22:21,798 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-12-04 02:22:21,798 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-12-04 02:22:21,798 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-12-04 02:22:21,799 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 122
2025-12-04 02:22:21,799 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 103
2025-12-04 02:22:21,800 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2025-12-04 02:22:21,800 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 63
2025-12-04 02:22:21,800 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 64
2025-12-04 02:22:21,801 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 65
2025-12-04 02:22:21,801 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 66
2025-12-04 02:22:30,039 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Link_2 to child Link_3 failed
2025-12-04 02:22:30,061 INFO  ExportHelperExtension.cs: 347 - Creating joint Link_4
2025-12-04 02:22:30,062 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Link_3
2025-12-04 02:22:30,062 INFO  ExportHelperExtension.cs: 1402 - Fixing 161
